56	99	1.2886e+11	1.2888e+11
56	99	4.5323e+11	4.5328e+11
56	104	2.3037e+11	2.3304e+11
56	104	4.5152e+11	4.5155e+11
56	105	7.7145e+11	7.7148e+11
56	106	1.955e+11	1.9552e+11
56	108	5.3871e+11	5.3873e+11
56	108	5.3974e+11	5.3977e+11
56	108	5.3992e+11	5.4003e+11
56	109	4.431e+11	4.4312e+11
56	251	2.3048e+11	2.3306e+11
56	251	3.1307e+11	3.1313e+11
56	251	5.8391e+11	5.8394e+11
56	257	2.301e+11	2.3023e+11
56	257	2.303e+11	2.3032e+11
56	257	2.3041e+11	2.3044e+11
56	257	2.3055e+11	2.3076e+11
56	257	2.3093e+11	2.3095e+11
56	257	2.3102e+11	2.3108e+11
56	257	2.3113e+11	2.3127e+11
56	257	2.314e+11	2.3142e+11
56	257	2.3147e+11	2.3149e+11
56	257	2.3155e+11	2.3165e+11
56	257	2.3173e+11	2.3192e+11
56	257	2.321e+11	2.3212e+11
56	257	2.3223e+11	2.3226e+11
56	257	2.3236e+11	2.3239e+11
56	257	2.3265e+11	2.3272e+11
56	257	2.3279e+11	2.3281e+11
56	257	2.3299e+11	2.3302e+11
56	257	3.1049e+11	3.1051e+11
56	257	3.1308e+11	3.1314e+11
56	258	1.2994e+11	1.2996e+11
56	263	3.2648e+11	3.265e+11
56	263	3.2655e+11	3.2657e+11
56	263	3.2686e+11	3.2688e+11
56	263	3.2731e+11	3.2733e+11
56	263	3.2807e+11	3.2809e+11
56	263	3.2832e+11	3.2834e+11
56	263	3.2879e+11	3.2881e+11
56	263	3.2888e+11	3.289e+11
56	263	3.2899e+11	3.2905e+11
56	263	3.2928e+11	3.2935e+11
56	263	3.3e+11	3.3003e+11
56	263	3.3063e+11	3.3065e+11
56	263	3.3117e+11	3.3119e+11
56	263	3.331e+11	3.3313e+11
56	263	3.3373e+11	3.3375e+11
56	263	3.3387e+11	3.3389e+11
56	263	3.3411e+11	3.3414e+11
56	263	3.3432e+11	3.3434e+11
56	263	3.347e+11	3.3472e+11
56	263	3.371e+11	3.3712e+11
56	263	3.376e+11	3.3762e+11
56	263	3.4204e+11	3.4207e+11
56	263	3.4226e+11	3.4295e+11
56	263	3.4301e+11	3.4351e+11
56	263	3.4361e+11	3.458e+11
56	263	3.4586e+11	3.4627e+11
56	263	4.5604e+11	4.5606e+11
56	263	4.5629e+11	4.5631e+11
56	263	4.5723e+11	4.5728e+11
56	263	4.5743e+11	4.5748e+11
56	263	5.1579e+11	5.1582e+11
56	263	5.3271e+11	5.3273e+11
56	263	5.3701e+11	5.3703e+11
56	263	5.3709e+11	5.3729e+11
56	263	5.3736e+11	5.3738e+11
56	263	5.3745e+11	5.3747e+11
56	263	5.3756e+11	5.3761e+11
56	263	5.377e+11	5.3772e+11
56	263	5.3777e+11	5.3788e+11
56	263	5.3792e+11	5.3803e+11
56	263	5.381e+11	5.383e+11
56	263	5.3837e+11	5.3848e+11
56	263	5.3862e+11	5.3864e+11
56	263	5.3871e+11	5.4006e+11
56	264	2.294e+11	2.3003e+11
