108	280	5.4077e+11	5.408e+11
108	281	2.3303e+11	2.3305e+11
108	290	2.264e+11	2.2642e+11
108	292	4.5358e+11	4.5361e+11
108	292	4.557e+11	4.5573e+11
108	293	3.2002e+11	3.2005e+11
108	293	4.128e+11	4.1282e+11
108	293	5.5176e+11	5.5192e+11
108	293	5.5194e+11	5.5196e+11
108	293	5.5244e+11	5.5246e+11
108	293	5.525e+11	5.5257e+11
108	293	5.5264e+11	5.5365e+11
108	293	5.54e+11	5.5402e+11
108	293	5.5428e+11	5.543e+11
108	293	5.5482e+11	5.5486e+11
108	293	5.5545e+11	5.5549e+11
108	293	5.5884e+11	5.5886e+11
108	293	5.5929e+11	5.5931e+11
108	293	5.6122e+11	5.6125e+11
108	293	5.6223e+11	5.6227e+11
108	293	5.6725e+11	5.6727e+11
108	297	3.1698e+11	3.1701e+11
108	297	3.177e+11	3.1772e+11
108	297	4.1307e+11	4.1311e+11
108	297	4.1892e+11	4.1897e+11
108	297	4.1901e+11	4.1904e+11
108	297	4.1944e+11	4.1946e+11
108	297	4.4724e+11	4.4726e+11
109	253	2.3205e+11	2.3207e+11
109	258	1.6289e+11	1.6291e+11
109	263	1.3017e+11	1.302e+11
109	265	1.3032e+11	1.3034e+11
109	265	2.2675e+11	2.2677e+11
109	267	1.5582e+11	1.5585e+11
109	273	2.1912e+11	2.1915e+11
109	273	2.1937e+11	2.1939e+11
109	276	9.6622e+10	9.6645e+10
109	276	2.2316e+11	2.232e+11
109	280	3.2517e+11	3.252e+11
109	280	4.5664e+11	4.5669e+11
109	281	1.2112e+11	1.2114e+11
109	281	1.2692e+11	1.2694e+11
109	281	1.5366e+11	1.5368e+11
109	281	1.9184e+11	1.9186e+11
109	288	1.3019e+11	1.3021e+11
109	288	1.3026e+11	1.3028e+11
109	288	1.9243e+11	1.9247e+11
109	292	2.1918e+11	2.1925e+11
109	294	1.2694e+11	1.2696e+11
251	257	3.1233e+11	3.1236e+11
251	257	3.1308e+11	3.1311e+11
251	257	3.1422e+11	3.1425e+11
251	257	3.4583e+11	3.4585e+11
251	257	3.4609e+11	3.4611e+11
251	257	3.4621e+11	3.4626e+11
251	261	5.8674e+11	5.8713e+11
251	264	3.2709e+11	3.2712e+11
251	265	2.2843e+11	2.2845e+11
251	265	2.3046e+11	2.3048e+11
251	265	3.4621e+11	3.4623e+11
251	272	3.2709e+11	3.2711e+11
251	272	3.3382e+11	3.3385e+11
251	272	3.4543e+11	3.4545e+11
251	272	3.4598e+11	3.46e+11
251	272	3.462e+11	3.4625e+11
251	280	1.8537e+11	1.8541e+11
251	280	1.9125e+11	1.9131e+11
251	280	1.9201e+11	1.9203e+11
251	281	1.5308e+11	1.531e+11
251	281	1.5519e+11	1.5523e+11
251	292	2.1733e+11	2.1744e+11
251	292	2.1746e+11	2.1749e+11
251	292	2.1925e+11	2.1927e+11
251	292	3.8146e+11	3.8151e+11
251	292	3.8312e+11	3.8316e+11
251	292	5.7538e+11	5.7547e+11
251	292	5.7554e+11	5.7556e+11
251	292	5.8234e+11	5.8239e+11
251	292	5.8264e+11	5.8266e+11
251	293	5.7785e+11	5.7787e+11
251	294	1.5364e+11	1.5367e+11
251	294	3.8008e+11	3.801e+11
251	294	3.8118e+11	3.812e+11
251	294	3.8127e+11	3.8129e+11
253	268	2.3043e+11	2.3045e+11
253	278	3.4226e+11	3.4229e+11
253	278	3.4422e+11	3.4424e+11
253	278	3.4538e+11	3.454e+11
253	285	2.3094e+11	2.3096e+11
253	290	3.2145e+11	3.2147e+11
253	293	2.309e+11	2.3092e+11
256	290	6.6801e+11	6.6804e+11
256	292	4.0996e+11	4.0998e+11
256	292	4.1001e+11	4.1005e+11
256	292	4.1382e+11	4.1386e+11
256	292	4.1388e+11	4.139e+11
256	292	4.1427e+11	4.143e+11
257	265	5.3782e+11	5.3784e+11
257	265	5.3871e+11	5.3873e+11
257	265	5.4023e+11	5.4025e+11
257	272	3.142e+11	3.1422e+11
257	272	3.1477e+11	3.1479e+11
257	272	3.2625e+11	3.2628e+11
257	272	3.2709e+11	3.2712e+11
257	272	3.4227e+11	3.4229e+11
257	272	3.446e+11	3.4462e+11
257	272	3.4537e+11	3.454e+11
257	272	3.4582e+11	3.4585e+11
257	272	3.4621e+11	3.4624e+11
258	265	1.8764e+11	1.8766e+11
258	265	4.178e+11	4.1783e+11
258	267	9.5076e+10	9.5099e+10
258	267	9.6127e+10	9.6184e+10
258	267	9.6218e+10	9.6241e+10
258	267	1.2731e+11	1.2733e+11
258	267	1.2756e+11	1.2758e+11
258	267	1.276e+11	1.2763e+11
258	267	1.937e+11	1.9372e+11
258	273	3.2043e+11	3.2045e+11
258	278	2.285e+11	2.2852e+11
258	278	2.303e+11	2.3032e+11
258	278	2.3043e+11	2.3045e+11
258	278	4.5407e+11	4.5444e+11
258	278	4.5447e+11	4.5499e+11
258	278	4.5504e+11	4.5554e+11
258	278	4.5558e+11	4.5751e+11
258	278	5.372e+11	5.3723e+11
258	278	5.3782e+11	5.3786e+11
258	278	5.3791e+11	5.3825e+11
258	278	5.3827e+11	5.3829e+11
258	278	5.3831e+11	5.3867e+11
258	278	5.3871e+11	5.3874e+11
258	278	5.3973e+11	5.3995e+11
258	278	5.4023e+11	5.4029e+11
258	278	5.404e+11	5.4047e+11
258	278	5.4077e+11	5.408e+11
258	278	5.5341e+11	5.5343e+11
258	280	1.8433e+11	1.8439e+11
258	280	3.1764e+11	3.1766e+11
258	280	4.0936e+11	4.0938e+11
258	280	6.3725e+11	6.3731e+11
258	280	6.6959e+11	6.6963e+11
258	280	6.7833e+11	6.7835e+11
258	280	7.715e+11	7.7153e+11
258	290	1.2581e+11	1.2583e+11
258	290	1.513e+11	1.5137e+11
258	290	1.5146e+11	1.5151e+11
258	290	1.5167e+11	1.5175e+11
258	290	1.9187e+11	1.9189e+11
258	290	1.9416e+11	1.9418e+11
258	290	3.5463e+11	3.5467e+11
258	290	4.1468e+11	4.1472e+11
258	290	4.4153e+11	4.416e+11
258	290	4.4978e+11	4.4982e+11
258	290	5.8131e+11	5.8133e+11
258	290	5.8135e+11	5.814e+11
258	290	6.1431e+11	6.1455e+11
258	290	6.3763e+11	6.3771e+11
258	290	6.4383e+11	6.4386e+11
258	290	6.6839e+11	6.6841e+11
258	290	6.7732e+11	6.7734e+11
258	290	6.774e+11	6.7742e+11
258	290	6.7834e+11	6.7837e+11
258	290	7.6545e+11	7.655e+11
258	290	7.6552e+11	7.6554e+11
258	292	3.1233e+11	3.1236e+11
258	292	5.7888e+11	5.79e+11
258	292	5.7933e+11	5.7938e+11
258	292	5.7949e+11	5.7954e+11
258	294	1.5281e+11	1.5283e+11
258	294	3.497e+11	3.4972e+11
258	294	5.7682e+11	5.7686e+11
261	263	2.3036e+11	2.3039e+11
261	264	2.3036e+11	2.3039e+11
261	265	2.3036e+11	2.3038e+11
261	265	5.4077e+11	5.408e+11
261	266	1.9892e+11	1.9895e+11
261	266	2.2938e+11	2.3038e+11
261	280	3.1029e+11	3.1032e+11
261	292	2.3093e+11	2.3096e+11
261	292	3.1246e+11	3.1248e+11
261	292	3.1307e+11	3.1309e+11
261	292	3.1578e+11	3.158e+11
261	292	3.4383e+11	3.4385e+11
261	292	3.462e+11	3.4623e+11
263	268	4.1615e+11	4.1617e+11
263	268	4.1625e+11	4.1627e+11
263	280	3.4726e+11	3.4728e+11
263	281	2.3303e+11	2.3305e+11
263	285	5.4595e+11	5.4598e+11
263	288	1.5448e+11	1.5452e+11
263	288	1.9279e+11	1.9283e+11
263	292	3.4567e+11	3.4569e+11
263	292	3.4628e+11	3.463e+11
263	292	3.4722e+11	3.4856e+11
263	292	3.4879e+11	3.5138e+11
263	293	3.2486e+11	3.2488e+11
263	293	3.2501e+11	3.2504e+11
263	293	4.1612e+11	4.1615e+11
263	293	4.5601e+11	4.5606e+11
263	293	4.5627e+11	4.5632e+11
263	293	4.5648e+11	4.565e+11
263	293	4.5652e+11	4.5654e+11
263	293	4.5668e+11	4.567e+11
263	293	4.5701e+11	4.5704e+11
263	293	4.5722e+11	4.5725e+11
263	293	4.5745e+11	4.5749e+11
263	293	4.5757e+11	4.5762e+11
263	293	4.5771e+11	4.5773e+11
263	293	4.5782e+11	4.5785e+11
263	293	4.5797e+11	4.5803e+11
263	293	4.5804e+11	4.5807e+11
263	293	4.5808e+11	4.5816e+11
263	293	4.5822e+11	4.5836e+11
263	293	4.5838e+11	4.5843e+11
263	293	4.5849e+11	4.5854e+11
263	293	4.5861e+11	4.587e+11
263	293	4.5872e+11	4.5885e+11
263	293	4.5891e+11	4.5897e+11
263	293	4.5899e+11	4.5901e+11
263	293	4.5904e+11	4.5915e+11
263	293	4.5917e+11	4.5919e+11
263	293	4.5923e+11	4.5928e+11
263	293	4.5989e+11	4.6002e+11
263	293	4.6004e+11	4.6007e+11
263	293	4.6009e+11	4.604e+11
263	293	4.6043e+11	4.6072e+11
263	293	4.6076e+11	4.6088e+11
263	293	4.6091e+11	4.6095e+11
263	293	4.6099e+11	4.6103e+11
263	293	4.6118e+11	4.6122e+11
263	293	4.6126e+11	4.6128e+11
263	293	4.6132e+11	4.6135e+11
263	293	4.6137e+11	4.6144e+11
263	293	4.6146e+11	4.6151e+11
263	293	4.6153e+11	4.6155e+11
263	293	4.6158e+11	4.618e+11
263	293	4.6184e+11	4.6191e+11
263	293	4.6195e+11	4.6202e+11
263	293	4.6205e+11	4.6207e+11
263	293	4.6209e+11	4.6214e+11
263	293	4.6216e+11	4.6225e+11
263	293	4.623e+11	4.6234e+11
263	293	4.6236e+11	4.6238e+11
263	293	4.6241e+11	4.6247e+11
263	293	4.6249e+11	4.6258e+11
263	293	4.6261e+11	4.6267e+11
263	293	4.627e+11	4.6328e+11
263	293	4.633e+11	4.6392e+11
263	293	4.6396e+11	4.6398e+11
263	293	4.6412e+11	4.6459e+11
263	293	4.6461e+11	4.6488e+11
263	293	4.649e+11	4.661e+11
263	293	4.6611e+11	4.6619e+11
263	293	4.662e+11	4.6709e+11
263	293	4.6738e+11	4.6762e+11
263	293	4.6764e+11	4.6774e+11
263	293	4.6775e+11	4.678e+11
263	293	4.6782e+11	4.6972e+11
263	293	4.698e+11	4.6994e+11
263	293	4.6995e+11	4.7034e+11
263	293	4.7036e+11	4.7111e+11
263	293	4.7113e+11	4.7149e+11
263	293	4.715e+11	4.7164e+11
263	293	4.7166e+11	4.7193e+11
263	293	4.7195e+11	4.7253e+11
263	293	4.726e+11	4.7281e+11
263	293	4.7295e+11	4.7298e+11
263	293	4.7299e+11	4.7302e+11
263	293	4.731e+11	4.7312e+11
263	293	4.7315e+11	4.7326e+11
263	293	4.7327e+11	4.7333e+11
263	293	4.7336e+11	4.7344e+11
263	293	4.7346e+11	4.7376e+11
263	293	4.7377e+11	4.7411e+11
263	293	4.7412e+11	4.7441e+11
263	293	4.7442e+11	4.7544e+11
263	293	4.7546e+11	4.7568e+11
263	293	4.757e+11	4.7582e+11
263	293	4.7609e+11	4.7845e+11
263	293	4.7849e+11	4.7916e+11
263	293	4.7918e+11	4.7975e+11
263	293	4.7997e+11	4.8256e+11
263	293	4.8265e+11	4.8299e+11
263	293	4.8341e+11	4.8344e+11
263	293	4.8347e+11	4.8463e+11
263	293	4.8465e+11	4.8564e+11
263	293	4.8569e+11	4.8584e+11
263	293	4.8586e+11	4.8589e+11
263	293	4.86e+11	4.8602e+11
263	293	4.8604e+11	4.8607e+11
263	293	4.862e+11	4.8623e+11
263	293	4.8625e+11	4.875e+11
263	293	4.8752e+11	4.8782e+11
263	293	4.8784e+11	4.8809e+11
263	293	4.881e+11	4.8818e+11
263	293	4.8832e+11	4.8856e+11
263	293	4.8857e+11	4.8946e+11
263	293	4.8947e+11	4.9034e+11
263	293	4.9035e+11	4.9043e+11
263	293	4.9044e+11	4.9063e+11
263	293	4.9064e+11	4.9069e+11
263	293	4.9071e+11	4.9078e+11
263	293	4.908e+11	4.9085e+11
263	293	4.9123e+11	4.9126e+11
263	293	4.9128e+11	4.9246e+11
263	293	4.9249e+11	4.9305e+11
263	293	4.9308e+11	4.9345e+11
263	293	4.9348e+11	4.9379e+11
263	293	4.9381e+11	4.9415e+11
263	293	4.9418e+11	4.9424e+11
263	293	4.9426e+11	4.9428e+11
263	293	4.9432e+11	4.948e+11
263	293	4.9481e+11	4.949e+11
263	293	4.952e+11	4.9528e+11
263	293	4.9529e+11	4.9532e+11
263	293	4.9535e+11	4.9554e+11
263	293	4.9556e+11	4.9568e+11
263	293	4.957e+11	4.9615e+11
263	293	4.9617e+11	4.9624e+11
263	293	4.9626e+11	4.9672e+11
263	293	4.9673e+11	4.9746e+11
263	293	4.9747e+11	4.9752e+11
263	293	4.9754e+11	4.9788e+11
263	293	4.9828e+11	4.986e+11
263	293	4.9862e+11	4.9919e+11
263	293	4.992e+11	4.9952e+11
263	293	4.9954e+11	4.9968e+11
263	293	4.9979e+11	5.0058e+11
263	293	5.0059e+11	5.0094e+11
263	293	5.0095e+11	5.0112e+11
263	293	5.0113e+11	5.0134e+11
263	293	5.0136e+11	5.0181e+11
263	293	5.0183e+11	5.0186e+11
263	293	5.0187e+11	5.0206e+11
263	293	5.0207e+11	5.0253e+11
263	293	5.0257e+11	5.0265e+11
263	293	5.0266e+11	5.0286e+11
263	293	5.0289e+11	5.0291e+11
263	293	5.0293e+11	5.0323e+11
263	293	5.0324e+11	5.0405e+11
263	293	5.0407e+11	5.0662e+11
263	293	5.0686e+11	5.0907e+11
263	293	5.0926e+11	5.0929e+11
263	293	5.0933e+11	5.1082e+11
263	293	5.1084e+11	5.1161e+11
263	293	5.1187e+11	5.1309e+11
263	293	5.1311e+11	5.1315e+11
263	293	5.1317e+11	5.1372e+11
263	293	5.1377e+11	5.1379e+11
263	293	5.1381e+11	5.1383e+11
263	293	5.1385e+11	5.1455e+11
263	293	5.1457e+11	5.1576e+11
263	293	5.1599e+11	5.1727e+11
263	293	5.1729e+11	5.1756e+11
263	293	5.1758e+11	5.179e+11
263	293	5.1798e+11	5.1804e+11
263	293	5.1806e+11	5.1905e+11
263	293	5.1906e+11	5.194e+11
263	293	5.1942e+11	5.199e+11
263	293	5.1994e+11	5.201e+11
263	293	5.2026e+11	5.2122e+11
263	293	5.2124e+11	5.2221e+11
263	293	5.2253e+11	5.2392e+11
263	293	5.2417e+11	5.2459e+11
263	293	5.2461e+11	5.2507e+11
263	293	5.2508e+11	5.2538e+11
263	293	5.2542e+11	5.2805e+11
263	293	5.2807e+11	5.2809e+11
263	293	5.2838e+11	5.2848e+11
263	293	5.285e+11	5.2894e+11
263	293	5.2897e+11	5.2992e+11
263	293	5.2993e+11	5.3061e+11
263	293	5.307e+11	5.3073e+11
263	293	5.3074e+11	5.3129e+11
263	293	5.3131e+11	5.3224e+11
263	293	5.3226e+11	5.3258e+11
263	293	5.3265e+11	5.3277e+11
263	293	5.3279e+11	5.3294e+11
263	293	5.3301e+11	5.3306e+11
263	293	5.3333e+11	5.3367e+11
263	293	5.3368e+11	5.3446e+11
263	293	5.3448e+11	5.349e+11
263	293	5.3501e+11	5.3591e+11
263	293	5.3593e+11	5.3645e+11
263	293	5.3659e+11	5.373e+11
263	293	5.3732e+11	5.3735e+11
263	293	5.3736e+11	5.3739e+11
263	293	5.3743e+11	5.3748e+11
263	293	5.3756e+11	5.3762e+11
263	293	5.3769e+11	5.3773e+11
263	293	5.3776e+11	5.3781e+11
263	293	5.3784e+11	5.3789e+11
263	293	5.3792e+11	5.3804e+11
263	293	5.3808e+11	5.3827e+11
263	293	5.3828e+11	5.3833e+11
263	293	5.3837e+11	5.3849e+11
263	293	5.3851e+11	5.3856e+11
263	293	5.3861e+11	5.3867e+11
263	293	5.3871e+11	5.3873e+11
263	293	5.5251e+11	5.5253e+11
263	297	3.2467e+11	3.247e+11
263	297	3.2481e+11	3.2489e+11
263	297	4.1604e+11	4.1612e+11
263	297	4.1615e+11	4.1617e+11
263	297	4.1623e+11	4.1628e+11
264	265	9.4211e+10	9.4251e+10
264	265	3.1699e+11	3.1701e+11
264	265	3.1713e+11	3.1716e+11
264	265	3.1718e+11	3.1722e+11
264	265	3.1724e+11	3.173e+11
264	265	3.1733e+11	3.1735e+11
264	265	3.1749e+11	3.1754e+11
264	265	3.2515e+11	3.2517e+11
264	265	3.2519e+11	3.2559e+11
264	265	3.2569e+11	3.2586e+11
264	265	3.2607e+11	3.2609e+11
264	265	3.2709e+11	3.2712e+11
264	265	3.2747e+11	3.275e+11
264	265	3.2757e+11	3.2759e+11
264	265	3.2784e+11	3.2793e+11
264	265	3.2795e+11	3.28e+11
264	265	3.2802e+11	3.2806e+11
264	265	3.2808e+11	3.281e+11
264	265	3.2812e+11	3.2831e+11
264	265	3.2843e+11	3.2868e+11
264	265	3.2871e+11	3.2898e+11
264	265	3.2907e+11	3.2966e+11
264	265	3.2972e+11	3.303e+11
264	265	3.3039e+11	3.3093e+11
264	265	3.3099e+11	3.3155e+11
264	265	3.3158e+11	3.3161e+11
264	265	3.317e+11	3.3227e+11
264	265	3.3232e+11	3.3284e+11
264	265	3.3289e+11	3.334e+11
264	265	3.3347e+11	3.3405e+11
264	265	3.3412e+11	3.3468e+11
264	265	3.3481e+11	3.3541e+11
264	265	3.3548e+11	3.3618e+11
264	265	3.3625e+11	3.3702e+11
264	265	3.3712e+11	3.3771e+11
264	265	3.3776e+11	3.3831e+11
264	265	3.3838e+11	3.3897e+11
264	265	3.3904e+11	3.3962e+11
264	265	3.3968e+11	3.4026e+11
264	265	3.4032e+11	3.4084e+11
264	265	3.4089e+11	3.4145e+11
264	265	3.4152e+11	3.4208e+11
264	265	3.4214e+11	3.4274e+11
264	265	3.4279e+11	3.4324e+11
264	265	3.4329e+11	3.4376e+11
264	265	3.4382e+11	3.4433e+11
264	265	3.4434e+11	3.4447e+11
264	265	3.4464e+11	3.4471e+11
264	265	3.4506e+11	3.4509e+11
264	265	3.4512e+11	3.4521e+11
264	265	3.4524e+11	3.4527e+11
264	265	3.4541e+11	3.4543e+11
264	265	3.4553e+11	3.4555e+11
264	265	3.4564e+11	3.4571e+11
